project_id,type,campaign_country,cluster,survey_date,release_date,impressions,yes_answers,no_answers,gender,age_range,diff_survey_release,watching_rate_%
project_4,vc,DE,SophisticatedCrimeTV,2020-10-13,2020-09-25,4598,17,37,MALE,18to24,-18,21.518987341772153
project_1,vc,AT,DarkFemaleLedTV,2020-07-07,2020-03-18,25582,3,7,MALE,18to24,-111,17.647058823529413
project_1,vc,GB,MysteryThriller,2020-06-24,2020-03-18,5900,19,3,FEMALE,O55,-98,31.147540983606557
project_1,vc,DE,Cast,2020-07-07,2020-03-18,6986,19,5,FEMALE,35to44,-111,26.760563380281692
project_6,vc,GB,VengeanceSelfJustice,2020-03-09,2020-02-21,3384,20,17,MALE,25to34,-17,36.36363636363637
project_6,wi,GB,PRIMEOriginalSeries,2019-11-29,2020-02-21,2634,6,10,FEMALE,25to34,84,22.22222222222222
project_3,wi,IT,PrimeVideoFans,2020-09-08,2020-09-25,2482,0,0,MALE,45to54,17,0.0
project_13,wi,FR,MusicNostalgia,2020-09-21,2020-09-25,4174,0,0,FEMALE,18to24,4,0.0
project_6,vc,DE,Control,2020-03-09,2020-02-21,2867,12,53,MALE,18to24,-17,11.538461538461538
project_5,wi,FR,ComedyDramedy,2020-04-10,2020-04-15,13322,9,53,MALE,45to54,5,12.857142857142858
project_7,wi,FR,NatooFans,2020-05-15,2020-06-05,19156,27,43,MALE,18to24,21,33.75
project_2,vc,FI,Mixed_Segment_B,2020-11-06,2020-10-23,4947,4,3,MALE,25to34,-14,40.0
project_2,vc,SE,Broad,2020-11-06,2020-10-23,2462,2,5,MALE,O55,-14,28.571428571428573
project_1,vc,ES,BestOfMystery,2020-08-18,2020-03-18,13906,1,17,MALE,25to34,-153,4.166666666666667
project_2,wi,ES,Comedy,2020-10-09,2020-10-23,13531,16,22,FEMALE,18to24,14,42.10526315789474
project_1,vc,DE,Motherhood,2020-07-07,2020-03-18,7943,18,7,FEMALE,35to44,-111,23.076923076923077
project_6,wi,FR,VengeanceSelfJustice,2019-11-29,2020-02-21,10568,13,25,FEMALE,18to24,84,12.264150943396226
project_6,vc,FR,Drama,2020-03-09,2020-02-21,2294,7,2,FEMALE,45to54,-17,43.75
project_5,vc,FR,StrongFemaleLeads,2020-04-29,2020-04-15,14802,54,57,FEMALE,45to54,-14,39.416058394160586
project_5,wi,FR,FrenchComedy,2020-04-10,2020-04-15,11632,47,9,FEMALE,35to44,5,61.8421052631579
project_2,wi,ES,Comedy,2020-10-09,2020-10-23,9640,5,9,FEMALE,O55,14,23.80952380952381
project_3,wi,DE,Dystopian,2020-09-08,2020-09-25,1880,1,2,FEMALE,35to44,17,2.9411764705882355
project_4,wi,DE,Spies,2020-07-15,2020-09-25,8507,54,41,MALE,45to54,72,42.51968503937008
project_2,vc,IE,Mixed_Segment_F,2020-11-06,2020-10-23,6438,0,0,MALE,O55,-14,0.0
project_14,wi,AT,Mixed_Segment_E,2020-09-14,2020-12-04,12718,0,0,FEMALE,35to44,81,0.0
project_3,wi,IT,Dystopian,2020-09-08,2020-09-25,5203,0,0,FEMALE,18to24,17,0.0
project_2,wi,AT,OffensiveComedy,2020-10-10,2020-10-23,8346,7,3,FEMALE,18to24,13,50.0
project_4,wi,DE,GermanPostWarHistory,2020-07-15,2020-09-25,1485,1,19,MALE,O55,72,3.225806451612903
project_2,vc,FI,Demo,2020-11-06,2020-10-23,2826,8,15,MALE,18to24,-14,29.62962962962963
project_14,wi,AT,Comedy,2020-09-14,2020-12-04,4259,0,7,MALE,18to24,81,0.0
project_13,wi,FR,FrenchCinema,2020-09-21,2020-09-25,2645,0,0,MALE,45to54,4,0.0
project_11,wi,FR,HumoristCelebrities,2020-08-21,2020-09-18,5700,0,0,MALE,45to54,28,0.0
project_1,vc,DE,DarkFemaleLedTV,2020-07-07,2020-03-18,5841,0,8,MALE,O55,-111,0.0
project_8,wi,GB,SimonPeggWright,2020-07-30,2020-10-30,2577,41,0,FEMALE,25to34,92,95.34883720930233
project_7,wi,FR,NatooFans,2020-05-15,2020-06-05,763,7,0,FEMALE,45to54,21,100.0
project_8,vc,GB,IrreverentBritishTVComedy,2020-11-06,2020-10-30,1796,0,0,FEMALE,45to54,-7,0.0
project_13,wi,FR,FrenchArtists,2020-09-21,2020-09-25,1995,0,0,FEMALE,35to44,4,0.0
project_2,vc,SE,Mixed_Segment_C,2020-11-06,2020-10-23,4415,0,0,FEMALE,25to34,-14,0.0
project_11,wi,FR,FrenchComedy,2020-08-21,2020-09-18,30183,0,0,MALE,45to54,28,0.0
project_3,wi,IT,DarkTV,2020-09-08,2020-09-25,5286,0,0,FEMALE,18to24,17,0.0
project_5,wi,FR,ViewedPrimeVideoCampaigns,2020-04-10,2020-04-15,22058,43,419,MALE,18to24,5,6.9692058346839545
project_6,vc,DE,Action,2020-03-09,2020-02-21,1451,1,11,FEMALE,18to24,-17,5.555555555555555
project_6,wi,GB,SpiesSecretOperations,2019-11-29,2020-02-21,11565,7,19,FEMALE,18to24,84,14.285714285714286
project_3,wi,DE,SciFi,2020-09-08,2020-09-25,2974,2,10,MALE,25to34,17,4.3478260869565215
project_1,wi,GB,DarkFemaleLedTV,2020-05-10,2020-03-18,2522,5,4,MALE,25to34,-53,26.31578947368421
project_3,wi,IT,DarkTV,2020-09-08,2020-09-25,3911,0,0,MALE,45to54,17,0.0
project_10,wi,DE,BiographiesTrueStories,2020-10-23,2021-02-19,3665,3,22,MALE,25to34,119,10.0
project_4,vc,DE,Spies,2020-10-13,2020-09-25,2923,2,21,FEMALE,O55,-18,4.651162790697675
project_6,wi,ES,Action,2019-11-30,2020-02-21,3452,0,1,MALE,45to54,83,0.0
project_2,vc,SE,Mixed_Segment_B,2020-11-06,2020-10-23,5950,9,3,MALE,18to24,-14,60.0
project_3,wi,FR,SciFi,2020-09-08,2020-09-25,3999,0,0,FEMALE,25to34,17,0.0
project_4,wi,DE,GermanProductions,2020-07-15,2020-09-25,7779,25,17,FEMALE,18to24,72,20.491803278688526
project_6,wi,ES,CastCrew,2019-11-30,2020-02-21,7390,67,74,MALE,25to34,83,41.358024691358025
project_5,vc,FR,ComedyDramedy,2020-04-29,2020-04-15,7317,6,70,MALE,25to34,-14,6.666666666666667
project_6,vc,FR,VengeanceSelfJustice,2020-03-09,2020-02-21,3926,20,26,MALE,25to34,-17,34.48275862068966
project_3,wi,FR,PrimeVideoFans,2020-09-08,2020-09-25,3224,0,0,MALE,18to24,17,0.0
project_2,wi,ES,OffensiveComedy,2020-10-09,2020-10-23,8274,33,20,MALE,18to24,14,53.225806451612904
project_1,vc,ES,Cast,2020-08-18,2020-03-18,5179,9,0,FEMALE,45to54,-153,52.94117647058823
project_4,vc,DE,Extended,2020-10-13,2020-09-25,2450,8,4,MALE,18to24,-18,27.586206896551722
project_6,wi,DE,VengeanceSelfJustice,2019-11-29,2020-02-21,11552,12,7,MALE,25to34,84,35.294117647058826
project_11,wi,FR,Urban,2020-08-21,2020-09-18,6537,0,0,MALE,35to44,28,0.0
project_11,wi,FR,Urban,2020-08-21,2020-09-18,8371,0,0,FEMALE,25to34,28,0.0
project_3,wi,DE,DarkTV,2020-09-08,2020-09-25,2007,4,23,MALE,O55,17,8.333333333333334
project_7,vc,FR,FrenchComedy,2020-07-12,2020-06-05,83930,34,61,FEMALE,35to44,-37,25.56390977443609
project_7,wi,FR,FrenchInfluencers,2020-05-15,2020-06-05,20672,74,144,MALE,18to24,21,28.03030303030303
project_3,wi,IT,SciFi,2020-09-08,2020-09-25,4461,0,0,MALE,18to24,17,0.0
project_2,vc,ES,OffensiveComedy,2020-11-10,2020-10-23,9178,0,0,MALE,O55,-18,0.0
project_5,wi,FR,FrenchComedy,2020-04-10,2020-04-15,10908,40,18,FEMALE,25to34,5,51.94805194805195
project_1,vc,AT,Motherhood,2020-07-07,2020-03-18,19357,4,9,FEMALE,45to54,-111,14.814814814814815
project_6,vc,DE,CastCrew,2020-03-09,2020-02-21,1742,19,5,FEMALE,35to44,-17,50.0
project_1,vc,AT,Feminism,2020-07-07,2020-03-18,17392,3,11,FEMALE,45to54,-111,11.11111111111111
project_2,vc,ES,USDocumentary,2020-11-10,2020-10-23,8475,0,0,MALE,35to44,-18,0.0
project_6,wi,GB,Control,2019-11-29,2020-02-21,5393,5,35,FEMALE,25to34,84,8.928571428571429
project_1,wi,GB,DarkFemaleLedTV,2020-05-10,2020-03-18,2246,0,4,FEMALE,18to24,-53,0.0
project_1,vc,ES,PopularDrama,2020-08-18,2020-03-18,12318,10,8,FEMALE,25to34,-153,35.714285714285715
project_3,wi,FR,SciFi,2020-09-08,2020-09-25,2759,0,0,MALE,O55,17,0.0
project_4,vc,DE,Extended,2020-10-13,2020-09-25,1639,8,3,FEMALE,45to54,-18,23.529411764705884
project_5,vc,FR,Moviegoers,2020-04-29,2020-04-15,14727,37,41,FEMALE,18to24,-14,26.056338028169016
project_14,wi,AT,Comedy,2020-09-14,2020-12-04,3659,1,3,FEMALE,18to24,81,7.142857142857143
project_1,vc,GB,FemaleLedDrama,2020-06-24,2020-03-18,6471,6,42,MALE,18to24,-98,9.523809523809524
project_6,wi,FR,CastCrew,2019-11-29,2020-02-21,4660,47,17,MALE,35to44,84,55.294117647058826
project_3,wi,IT,PrimeVideoFans,2020-09-08,2020-09-25,1849,0,0,FEMALE,O55,17,0.0
project_5,vc,FR,Families,2020-04-29,2020-04-15,15742,47,13,FEMALE,35to44,-14,45.19230769230769
project_5,vc,FR,Teens,2020-04-29,2020-04-15,17245,26,132,MALE,25to34,-14,11.403508771929825
project_3,wi,GB,DarkTV,2020-08-14,2020-09-25,9697,7,44,FEMALE,18to24,42,3.4653465346534653
project_1,vc,GB,FemaleLedDrama,2020-06-24,2020-03-18,5883,18,8,FEMALE,25to34,-98,31.03448275862069
project_5,vc,FR,PrimeVideoFans,2020-04-29,2020-04-15,3694,17,6,FEMALE,18to24,-14,28.8135593220339
project_7,vc,FR,FrenchInfluencers,2020-07-12,2020-06-05,65318,12,84,MALE,35to44,-37,9.022556390977444
project_3,wi,DE,SciFi,2020-09-08,2020-09-25,2284,3,3,MALE,35to44,17,10.0
project_5,vc,FR,Moviegoers,2020-04-29,2020-04-15,18022,19,196,MALE,18to24,-14,7.569721115537849
project_5,vc,FR,FemaleCenteredInterests,2020-04-29,2020-04-15,16299,20,92,MALE,35to44,-14,13.986013986013987
project_2,vc,SE,Core,2020-11-06,2020-10-23,4119,12,8,FEMALE,25to34,-14,50.0
project_13,wi,FR,MusicalsOnScreen,2020-09-21,2020-09-25,2378,0,0,MALE,25to34,4,0.0
project_1,vc,DE,Books,2020-07-07,2020-03-18,8370,7,7,FEMALE,25to34,-111,12.5
project_7,wi,FR,RealityTVHits,2020-05-15,2020-06-05,12516,11,10,FEMALE,35to44,21,29.72972972972973
project_14,wi,AT,Control,2020-09-14,2020-12-04,5533,0,0,MALE,O55,81,0.0
project_6,wi,FR,CastCrew,2019-11-29,2020-02-21,15820,53,33,MALE,18to24,84,39.55223880597015
project_5,wi,FR,Teens,2020-04-10,2020-04-15,7855,17,62,MALE,25to34,5,12.318840579710145
project_1,vc,DE,PopularDrama,2020-07-07,2020-03-18,4637,1,1,MALE,O55,-111,50.0
project_14,wi,AT,Mixed_Segment_E,2020-09-14,2020-12-04,11400,0,0,MALE,35to44,81,0.0
project_3,wi,DE,DarkTV,2020-09-08,2020-09-25,2829,5,12,MALE,18to24,17,13.513513513513514
project_13,wi,FR,FrenchCinema,2020-09-21,2020-09-25,3094,0,0,FEMALE,18to24,4,0.0
project_7,wi,FR,NatooFans,2020-05-15,2020-06-05,27405,8,3,MALE,35to44,21,53.333333333333336
project_6,wi,DE,Action,2019-11-29,2020-02-21,1087,2,4,FEMALE,45to54,84,16.666666666666668
project_7,vc,FR,FrenchComedy,2020-07-12,2020-06-05,93458,93,340,MALE,18to24,-37,18.979591836734695
project_11,wi,FR,French,2020-08-21,2020-09-18,6464,0,0,FEMALE,25to34,28,0.0
project_9,wi,DE,Football,2020-06-02,2020-06-05,1946,5,80,FEMALE,O55,3,5.747126436781609
project_6,vc,FR,Drama,2020-03-09,2020-02-21,3291,13,30,FEMALE,25to34,-17,19.402985074626866
project_2,wi,AT,OffensiveComedy,2020-10-10,2020-10-23,2736,2,4,MALE,O55,13,20.0
project_5,vc,FR,FrenchCinemaTVSeries,2020-04-29,2020-04-15,8579,8,105,MALE,18to24,-14,6.2015503875969
project_6,wi,GB,Action,2019-11-29,2020-02-21,1900,2,3,FEMALE,35to44,84,18.181818181818183
project_2,vc,IE,Demo,2020-11-06,2020-10-23,3748,0,0,MALE,25to34,-14,0.0
project_14,wi,AT,Mixed_Segment_A,2020-09-14,2020-12-04,10933,0,0,FEMALE,25to34,81,0.0
project_14,wi,DE,GermanComedyStandUp,2020-09-14,2020-12-04,2178,5,23,FEMALE,45to54,81,9.803921568627452
project_2,vc,IE,Demo,2020-11-06,2020-10-23,2882,0,0,MALE,18to24,-14,0.0
project_6,wi,DE,CastCrew,2019-11-29,2020-02-21,2112,27,11,MALE,45to54,84,56.25
project_1,vc,DE,Cast,2020-07-07,2020-03-18,3637,0,1,FEMALE,45to54,-111,0.0
project_4,wi,DE,Crime,2020-07-15,2020-09-25,7982,25,24,FEMALE,25to34,72,21.008403361344538
project_12,wi,FR,Documentary,2020-08-21,2020-09-15,4394,0,0,MALE,35to44,25,0.0
project_7,wi,FR,GuestStars,2020-05-15,2020-06-05,11769,0,1,MALE,45to54,21,0.0
project_6,wi,GB,Action,2019-11-29,2020-02-21,2267,4,1,MALE,45to54,84,44.44444444444444
project_6,vc,DE,Control,2020-03-09,2020-02-21,2628,11,56,FEMALE,45to54,-17,10.891089108910892
project_6,vc,FR,VengeanceSelfJustice,2020-03-09,2020-02-21,3345,9,19,MALE,45to54,-17,20.454545454545453
project_12,wi,FR,MotivationMovies,2020-08-21,2020-09-15,2470,0,0,MALE,35to44,25,0.0
project_12,wi,FR,ToughGuys,2020-08-21,2020-09-15,3362,0,0,MALE,35to44,25,0.0
project_10,wi,DE,DrugsonScreen,2020-10-23,2021-02-19,2206,4,22,FEMALE,45to54,119,14.285714285714286
project_6,wi,ES,VengeanceSelfJustice,2019-11-30,2020-02-21,4876,3,12,FEMALE,25to34,83,15.789473684210526
project_6,wi,GB,CastCrew,2019-11-29,2020-02-21,3625,32,5,MALE,35to44,84,59.25925925925926
project_8,vc,GB,BestOfComedy,2020-11-06,2020-10-30,2236,0,0,FEMALE,18to24,-7,0.0
project_6,wi,FR,Action,2019-11-29,2020-02-21,3825,5,30,FEMALE,18to24,84,5.376344086021505
project_14,wi,DE,StandUp,2020-09-14,2020-12-04,3432,12,17,MALE,25to34,81,21.818181818181817
project_6,vc,GB,BrutalWitty,2020-03-09,2020-02-21,3624,23,75,MALE,18to24,-17,16.197183098591548
project_1,vc,ES,WomensFavouriteTV,2020-08-18,2020-03-18,14044,5,11,MALE,35to44,-153,18.51851851851852
project_14,wi,DE,Comedy,2020-09-14,2020-12-04,2074,1,31,FEMALE,O55,81,1.8518518518518519
project_4,vc,DE,Interest,2020-10-13,2020-09-25,1948,5,3,MALE,25to34,-18,41.666666666666664
project_1,vc,ES,FemaleLedDramaMovies,2020-08-18,2020-03-18,11156,9,8,MALE,45to54,-153,36.0
project_1,vc,DE,FemaleLedDramaMovies,2020-07-07,2020-03-18,9993,3,3,MALE,18to24,-111,23.076923076923077
project_2,vc,SE,Mixed_Segment_F,2020-11-06,2020-10-23,1940,2,5,MALE,O55,-14,25.0
project_6,vc,FR,SpiesSecretOperations,2020-03-09,2020-02-21,3715,31,20,MALE,18to24,-17,47.69230769230769
project_4,vc,DE,GermanCrimeDrama,2020-10-13,2020-09-25,1614,11,6,FEMALE,O55,-18,44.0
project_12,wi,FR,ToughGuys,2020-08-21,2020-09-15,4196,0,0,MALE,25to34,25,0.0
project_14,wi,DE,Comedy,2020-09-14,2020-12-04,3083,3,20,MALE,35to44,81,6.818181818181818
project_6,wi,ES,CastCrew,2019-11-30,2020-02-21,4567,46,14,FEMALE,35to44,83,52.87356321839081
project_11,wi,FR,ParentsKids,2020-08-21,2020-09-18,4563,0,0,MALE,18to24,28,0.0
project_4,vc,DE,GermanPostWarHistory,2020-10-13,2020-09-25,4454,14,36,MALE,45to54,-18,21.21212121212121
project_3,wi,FR,ComicBookTV,2020-09-08,2020-09-25,3367,0,0,FEMALE,25to34,17,0.0
project_3,wi,DE,Dystopian,2020-09-08,2020-09-25,2173,2,7,MALE,18to24,17,9.523809523809524
project_14,wi,DE,Mixed_Segment_F,2020-09-14,2020-12-04,3067,0,0,MALE,O55,81,0.0
project_2,wi,ES,Comedy,2020-10-09,2020-10-23,7484,49,8,MALE,35to44,14,83.05084745762711
project_2,vc,IE,Demo,2020-11-06,2020-10-23,4338,0,0,MALE,45to54,-14,0.0
project_6,vc,FR,Action,2020-03-09,2020-02-21,3479,6,44,MALE,18to24,-17,6.896551724137931
project_8,vc,GB,Mixed_Segment_E,2020-11-06,2020-10-30,2161,0,0,MALE,35to44,-7,0.0
project_1,vc,GB,WomensFavouriteTV,2020-06-24,2020-03-18,2169,0,1,MALE,45to54,-98,0.0
project_2,vc,ES,SBC,2020-11-10,2020-10-23,6268,0,0,FEMALE,O55,-18,0.0
project_14,wi,DE,Mixed_Segment_D,2020-09-14,2020-12-04,10792,0,0,FEMALE,35to44,81,0.0
project_2,vc,PT,Mixed_Segment_C,2020-11-07,2020-10-23,7790,2,4,FEMALE,35to44,-15,33.333333333333336
project_1,vc,AT,Cast,2020-07-07,2020-03-18,11248,2,3,MALE,18to24,-111,33.333333333333336
project_4,vc,DE,Crime,2020-10-13,2020-09-25,3847,9,8,FEMALE,25to34,-18,30.0
project_7,vc,FR,RealityTVHits,2020-07-12,2020-06-05,61518,21,110,MALE,35to44,-37,12.962962962962964
project_1,vc,DE,BestOfMystery,2020-07-07,2020-03-18,7513,6,23,MALE,18to24,-111,13.636363636363637
project_5,vc,FR,FemaleCenteredInterests,2020-04-29,2020-04-15,15218,23,45,FEMALE,45to54,-14,27.710843373493976
project_1,vc,DE,PrimeVideoFans,2020-07-07,2020-03-18,16767,0,6,MALE,45to54,-111,0.0
project_3,wi,DE,VisuallyArresting,2020-09-08,2020-09-25,2536,1,7,MALE,25to34,17,2.857142857142857
project_2,wi,ES,SBC,2020-10-09,2020-10-23,7101,27,18,FEMALE,45to54,14,58.69565217391305
project_3,wi,IT,ComicBookTV,2020-09-08,2020-09-25,2202,0,0,FEMALE,25to34,17,0.0
project_6,wi,FR,CastCrew,2019-11-29,2020-02-21,4707,52,14,MALE,25to34,84,52.525252525252526
project_1,vc,ES,BestOfMystery,2020-08-18,2020-03-18,12775,3,5,MALE,45to54,-153,25.0
project_5,vc,FR,ComedyDramedy,2020-04-29,2020-04-15,7729,13,29,MALE,35to44,-14,21.311475409836067
project_5,vc,FR,FemaleCenteredInterests,2020-04-29,2020-04-15,12529,11,76,MALE,45to54,-14,11.0
project_1,vc,DE,DarkFemaleLedTV,2020-07-07,2020-03-18,12990,13,17,MALE,25to34,-111,20.0
project_2,vc,SE,Demo,2020-11-06,2020-10-23,1708,24,5,MALE,18to24,-14,72.72727272727273
project_2,vc,DK,Demo,2020-11-06,2020-10-23,2634,0,0,FEMALE,18to24,-14,0.0
project_6,vc,FR,Drama,2020-03-09,2020-02-21,3450,14,15,FEMALE,35to44,-17,28.0
project_6,wi,GB,VengeanceSelfJustice,2019-11-29,2020-02-21,17900,41,81,MALE,18to24,84,16.532258064516128
project_1,vc,AT,Cast,2020-07-07,2020-03-18,11042,6,0,FEMALE,18to24,-111,27.272727272727273
project_1,wi,GB,PopularDramaThrillerTV,2020-05-10,2020-03-18,2868,0,8,MALE,25to34,-53,0.0
project_3,wi,NL,Dystopian,2020-08-14,2020-09-25,5852,3,74,FEMALE,O55,42,3.225806451612903
project_6,wi,GB,PRIMEOriginalSeries,2019-11-29,2020-02-21,13860,18,20,MALE,25to34,84,35.294117647058826
project_3,wi,DE,VisuallyArresting,2020-09-08,2020-09-25,2005,4,7,FEMALE,25to34,17,12.5
project_12,wi,FR,FootballEntertainment,2020-08-21,2020-09-15,3965,0,0,FEMALE,45to54,25,0.0
project_7,wi,FR,FrenchInfluencers,2020-05-15,2020-06-05,19328,1,2,MALE,45to54,21,33.333333333333336
project_7,wi,FR,FrenchInfluencers,2020-05-15,2020-06-05,28926,11,86,MALE,35to44,21,9.90990990990991
project_7,wi,FR,RealityTVHits,2020-05-15,2020-06-05,13199,11,11,FEMALE,25to34,21,29.72972972972973
project_6,vc,DE,CastCrew,2020-03-09,2020-02-21,1965,7,7,MALE,18to24,-17,26.923076923076923
project_1,vc,ES,PopularDrama,2020-08-18,2020-03-18,11408,6,1,MALE,45to54,-153,40.0
project_2,vc,ES,OffensiveComedy,2020-11-10,2020-10-23,10755,0,0,FEMALE,O55,-18,0.0
project_1,vc,AT,Cast,2020-07-07,2020-03-18,9895,16,3,FEMALE,35to44,-111,40.0
project_2,wi,AT,Comedy,2020-10-10,2020-10-23,3197,12,2,FEMALE,18to24,13,60.0
project_4,wi,DE,GermanPostWarHistory,2020-07-15,2020-09-25,1498,6,2,FEMALE,35to44,72,46.15384615384615
project_6,vc,DE,BrutalWitty,2020-03-09,2020-02-21,2317,5,4,MALE,35to44,-17,25.0
project_6,vc,ES,Control,2020-03-09,2020-02-21,6049,27,54,FEMALE,25to34,-17,24.107142857142858
project_2,wi,AT,Comedy,2020-10-10,2020-10-23,5300,5,5,FEMALE,45to54,13,45.45454545454545
project_1,vc,DE,PrimeVideoFans,2020-07-07,2020-03-18,25047,15,10,FEMALE,35to44,-111,29.41176470588235
project_3,wi,GB,VisuallyArresting,2020-08-14,2020-09-25,5758,6,13,MALE,O55,42,15.789473684210526
project_11,wi,FR,PrimeVideoFans,2020-08-21,2020-09-18,5867,0,0,FEMALE,18to24,28,0.0
project_7,wi,FR,NormanThavaudFans,2020-05-15,2020-06-05,992,6,5,MALE,45to54,21,40.0
project_10,wi,DE,YoungAdultsDrama,2020-10-23,2021-02-19,2431,1,20,MALE,18to24,119,4.0
project_4,wi,DE,Interest,2020-07-15,2020-09-25,3934,14,18,FEMALE,45to54,72,25.925925925925927
project_6,wi,GB,Action,2019-11-29,2020-02-21,3142,6,19,MALE,25to34,84,12.244897959183673
project_2,vc,PT,Demo,2020-11-07,2020-10-23,2225,4,5,FEMALE,45to54,-15,44.44444444444444
project_1,vc,GB,MysteryThriller,2020-06-24,2020-03-18,6639,3,12,MALE,25to34,-98,10.0
project_7,wi,FR,GuestStars,2020-05-15,2020-06-05,29005,3,9,MALE,35to44,21,18.75
project_6,vc,DE,VengeanceSelfJustice,2020-03-09,2020-02-21,2440,9,28,MALE,35to44,-17,18.0
project_4,wi,DE,GermanPostWarHistory,2020-07-15,2020-09-25,1073,4,3,FEMALE,45to54,72,33.333333333333336
project_12,wi,FR,PrimeVideoFans,2020-08-21,2020-09-15,3614,0,0,FEMALE,O55,25,0.0
project_2,vc,SE,Mixed_Segment_F,2020-11-06,2020-10-23,2207,1,12,FEMALE,O55,-14,6.666666666666667
project_1,vc,GB,PopularDramaThrillerTV,2020-06-24,2020-03-18,4717,12,10,FEMALE,25to34,-98,17.391304347826086
project_5,wi,FR,InARelationship,2020-04-10,2020-04-15,6370,15,12,FEMALE,45to54,5,34.09090909090909
project_13,wi,FR,DocumentaryGenre,2020-09-21,2020-09-25,4431,0,0,MALE,35to44,4,0.0
project_12,wi,FR,RealityTVfans,2020-08-21,2020-09-15,3052,0,0,FEMALE,O55,25,0.0
project_6,wi,ES,CastCrew,2019-11-30,2020-02-21,4968,24,20,FEMALE,25to34,83,32.0
project_5,wi,FR,EmpowermentFeminismBodyPositivity,2020-04-10,2020-04-15,5009,18,8,FEMALE,25to34,5,45.0
project_1,wi,GB,PopularDramaThrillerTV,2020-05-10,2020-03-18,2057,6,0,FEMALE,O55,-53,50.0
project_4,vc,DE,Core,2020-10-13,2020-09-25,1389,8,9,FEMALE,45to54,-18,25.806451612903224
project_3,wi,FR,VisuallyArresting,2020-09-08,2020-09-25,4188,0,0,MALE,35to44,17,0.0
project_11,wi,FR,ComedyHistoricalLiterature,2020-08-21,2020-09-18,3672,0,0,MALE,25to34,28,0.0
project_14,wi,AT,Mixed_Segment_B,2020-09-14,2020-12-04,14901,0,0,MALE,35to44,81,0.0
project_7,vc,FR,McflyCarlito,2020-07-12,2020-06-05,110649,5,30,MALE,25to34,-37,7.246376811594203
project_6,wi,GB,PRIMEOriginalSeries,2019-11-29,2020-02-21,14181,7,10,FEMALE,18to24,84,8.974358974358974
project_6,vc,FR,Control,2020-03-09,2020-02-21,3835,11,85,FEMALE,18to24,-17,7.2368421052631575
project_4,vc,DE,PrimeVideoFans,2020-10-13,2020-09-25,2276,13,27,MALE,25to34,-18,15.662650602409638
project_2,vc,SE,Broad,2020-11-06,2020-10-23,2163,3,0,FEMALE,O55,-14,100.0
project_1,vc,ES,FemaleLedDramaMovies,2020-08-18,2020-03-18,11369,13,1,FEMALE,35to44,-153,43.333333333333336
project_5,wi,FR,InARelationship,2020-04-10,2020-04-15,6104,8,41,MALE,45to54,5,14.035087719298245
project_6,wi,DE,CastCrew,2019-11-29,2020-02-21,1593,5,1,FEMALE,25to34,84,25.0
project_1,wi,NL,WomensFavouriteTV,2020-05-10,2020-03-18,3310,0,4,MALE,O55,-53,0.0
project_5,wi,FR,Moviegoers,2020-04-10,2020-04-15,7022,4,44,MALE,45to54,5,7.407407407407407
project_2,wi,ES,Comedy,2020-10-09,2020-10-23,9496,23,20,FEMALE,35to44,14,47.916666666666664
project_9,wi,DE,SportEntertainment,2020-06-02,2020-06-05,3733,22,54,MALE,45to54,3,27.160493827160494
project_3,wi,IT,VisuallyArresting,2020-09-08,2020-09-25,2388,0,0,MALE,45to54,17,0.0
project_11,wi,FR,FrenchComedy,2020-08-21,2020-09-18,18870,0,0,MALE,25to34,28,0.0
project_10,wi,DE,Berlin,2020-10-23,2021-02-19,997,2,9,FEMALE,18to24,119,15.384615384615385
project_4,wi,DE,SophisticatedCrimeTV,2020-07-15,2020-09-25,1148,5,1,FEMALE,35to44,72,29.41176470588235
project_7,wi,FR,NatooFans,2020-05-15,2020-06-05,851,7,7,MALE,45to54,21,50.0
project_14,wi,AT,GermanComedyStandUp,2020-09-14,2020-12-04,7376,1,6,MALE,O55,81,8.333333333333334
project_9,vc,DE,SportEntertainment,2020-06-23,2020-06-05,9821,15,103,FEMALE,25to34,-18,11.71875
project_6,wi,FR,Drama,2019-11-29,2020-02-21,5300,7,46,MALE,18to24,84,7.291666666666667
project_8,vc,GB,ViewedFlockSpots,2020-11-06,2020-10-30,1117,0,0,FEMALE,18to24,-7,0.0
project_10,wi,DE,YoungAdultsDrama,2020-10-23,2021-02-19,1946,4,17,FEMALE,35to44,119,13.333333333333334
project_2,vc,DK,Broad,2020-11-06,2020-10-23,1679,0,0,FEMALE,35to44,-14,0.0
project_4,vc,DE,GermanPostWarHistory,2020-10-13,2020-09-25,4251,11,11,FEMALE,25to34,-18,24.444444444444443
project_1,vc,ES,Cast,2020-08-18,2020-03-18,4925,5,4,MALE,45to54,-153,41.666666666666664
project_2,vc,DK,Broad,2020-11-06,2020-10-23,2395,0,0,FEMALE,18to24,-14,0.0
project_14,wi,AT,Mixed_Segment_D,2020-09-14,2020-12-04,14098,0,0,MALE,35to44,81,0.0
project_1,wi,GB,WomensFavouriteTV,2020-05-10,2020-03-18,4504,2,1,FEMALE,25to34,-53,28.571428571428573
project_3,wi,DE,SciFi,2020-09-08,2020-09-25,2179,6,10,MALE,45to54,17,13.043478260869565
project_6,vc,DE,Control,2020-03-09,2020-02-21,2105,4,40,FEMALE,18to24,-17,6.0606060606060606
